publish_date,headline_text
1,Cramer's lightning round: We sold Anadarko. It's time to move on
1,Agco CEO: We're focused on improving our margins
1,Jim Cramer: It's time to start buying amid market weakness
1,Cramer Remix: Competition can't take on this payment juggernaut
1,Cramer: Betting on the Fed to cut interest rates is 'very risky
1,Cramer: The US economy 'could be on the verge of a significant slowdown'
1,Mondelez isn't feeling the heat from global consumer worries
1,Cramer Remix: Why Chipotle's downgrade is misguided
1,Cramer: The bad trade news is partially baked in
1,The 5G rollout has cell tower stocks in 'raging bull market mode': Cramer
1,Cramer: Investors are holding out hope for a trade deal — that's why the market hasn't bottomed yet
1,Cramer Remix: Owning Apple may get rocky
1,Cramer: Retailers
1,Cramer: Target's Q1 shows it has a recipe to beat Amazon and win in retail
1,Idexx Labs is counting on millennials to boost the pet-care industry
1,Cramer Remix: The cannabis stocks I'm eyeing
1,Cramer's lightning round: McDonald's is 'one of the greatest stocks of our time'
1,Cramer: Stay away from this 'forbidden city of stocks'
1,Novartis CEO calls for fixing 'distortions' in health-care system ahead of slate of drug launches
1,Jim Cramer: Any US-China trade deal will send the market into an 'epic rebound'
1,Cramer Remix: Be very careful with Luckin Coffee's IPO
1,Cramer's lightning round: I feel bad if you own Intrexon — It's a loser
1,Cramer: Health care stocks are rising on hopes Biden will snag the 2020 Democratic nomination
1,Jim Cramer reveals his top social media stocks
1,Jim Cramer: 'Your portfolio should have as little exposure to China as possible'
1,Cramer Remix: InterActiveCorp is inexpensive here and is a buy right here
1,Cramer's lightning round: Arena Pharmaceuticals
1,Pinterest CEO after earnings report tumble: We're in the growth phase of our business
1,Cramer's week ahead: A slate of retail earnings reports could shed light on the China trade impact
1,Nvidia CEO doesn't expect China to block $7 billion takeover of Mellanox
1,Two charts suggest the stock market may repeat the 'sins' of 2018
1,Cramer Remix: Investors should take cannabis hype with a grain of salt
1,Cramer's lighting round: I like Carvana — 'I'm a millennial wannabe'
1,Seven comeback stocks that investors could pounce on: Cramer
1,SoFi CEO reveals what he learned about millennial stock investing habits
1,Cramer: Trump no longer cares if his China policies hurt American businesses
1,Cramer Remix: Here are the go-to names in an economic slowdown
1,People should be able to get health care without going bankrupt
1,Roku CEO: Media companies are partnering with us
1,Cramer: Wednesday's 'crazy session' is a perfect example of the market's new normal
1,Cramer Remix: Tariffs could hurt earnings
1,Cramer's lightning round: We're late to the Qualcomm party — Not here
1,Adobe CEO: We're 'optimistic' about our prospects in the wake of tariffs
1,Tuesday saw a 'genuine rally
1,Cramer Remix: What's behind today's huge sell-off
1,Cramer's lightning round: Fox is a 'good stock
1,Twitter CFO: Trade tensions won't ding our digital advertising business in China
1,Williams-Sonoma CEO: We saw China tariff hikes coming and hired more US workers
1,Get ready to pull the trigger on these stocks — 'We're almost in oversold territory': Cramer
1,Cramer Remix: The Chinese government has a weak hand when it comes to trade
1,Cramer: These stocks were 'far more ready' for Trump's tariff hikes than investors realized
1,Cramer adds 3 stock picks to his long-term 5G play
1,Cramer's week ahead: The market can go higher with Uber's IPO
1,Should you really do nothing amid market volatility? It depends on whether you're 27 or 63
1,Cramer Remix: Charts suggest the market could soon get a deep correction
1,Cramer's lightning round: Zebra Technologies is a kind of fast grower we like
1,Etsy CEO shrugs off 'rocky' start to Q1: 'We feel really good'
1,Cramer: How Trump's 'surreal
1,'Hell week' is almost over for the markets — Cramer reviews the winners
1,Cramer Remix: LendingTree could get a boost from lower interest rates
1,Nestle CEO: We have a lot to show in the vegan burger market
1,Cramer's lightning round: I have no energy for these energy companies
1,Under Armour CEO says the company is ready to 'reset ourselves' in North America
1,Cramer: Markets could roar after we get past Friday's Uber
1,These 6 stocks could make or break the S&P 500's run
1,Cramer Remix: There aren't enough safety zones in this market
1,Cramer's lightning round: Don't shift positions on Starbucks. They're in fine shape
1,Cramer: Uber's fundamentals aren't great — I wouldn't buy Friday's open
1,Cramer: Uber's IPO and tariffs could be the 'one-two punch' that tanks the markets Friday
1,Cramer Remix: China needs us more than we need China
1,Cramer's lightning round: FedEx got hurt by China — Buy some in 3 days
1,Jim Cramer swaps Twilio for Red Hat in his 'cloud kings' group of hot tech stocks
1,Ford's rebound is just getting started — here's why it's the only auto Cramer endorses
1,Cramer: Trump's tariff threat sent investors running to domestic stocks Monday — that's a good sign
1,Cramer Remix: Occidental Petroleum's deal with Buffett is ill-advised
1,Cramer's lightning round: IPG is inexpensive
1,Cramer: Why investors must time the big funds
1,Cramer's week ahead: A red-hot market
1,Cramer Remix: Why buybacks have not benefited Bed Bath & Beyond
1,Cramer's lightning round: Cirrus is an Apple supplier
1,Cramer reviews the top activist stories of 2019: eBay
1,Cramer: Don't expect the Fed to bow to Trump's interest rates demands
1,Cramer breaks down why you should prepare for more market pullback
1,Cramer Remix: Own Apple
1,Cramer's lighting round: The quarter won't be good
1,Cramer: Beyond Meat priced its IPO at $25 a share — buy in below $35 after its debut
1,Cramer: 'We've had a terrific run' — it's time to trim some positions
1,AMD CEO: With new products launching
1,Cramer Remix: Facebook and Amazon suffered from 'guilt by association' after Alphabet's revenue woes
1,Cramer's lightning round: Let this stock pullback from its all-time highs before buying
1,Homebuilder CEO saw momentum shift in Q1: 'The consumer is definitely more engaged'
1,Cramer: Investors who bought Apple ahead the quarter got the call right
1,Cramer dissects Alphabet's earnings slump: 'Sloppy execution
1,Cramer Remix: What ""Medicare for All"" would mean for UnitedHealth Group"
1,Cramer's lightning round: A medical device company should acquire this
1,3M CEO on disappointing earnings: We're getting ahead of the curve in China and weak sectors
1,Jim Cramer revisits his top stock picks for the 5G rollout
1,Cramer: Be wary of stocks that rally into earnings reports
1,Cramer Remix: This defense stock had the best conference call in the sector
1,Cramer's lightning round: This grocer stock has too much competition
1,Cramer: Ford and Honeywell can withstand Uber's onslaught on the auto sector
1,Cramer's game plan: What to expect in the week of earnings and Friday's jobs report
1,Cramer Remix: I think the stock market's biggest risk right now is the current IPO cycle
1,Cramer's tip to win the 2019 Stock Draft: Throw out conventional wisdom
1,Cramer breaks down the 7 reasons why Chipotle is making a comeback
1,Cramer's lightning round: This stock can benefit from Intel's pullback
1,Cramer Remix: Wall Street analysts got earnings so wrong and the stock market is playing catch up
1,Cramer's lightning round: Why I'm staying away from most auto stocks
1,CEO of cloud company Zuora: Manufacturers must adopt a subscription model in order to grow
1,Domino's CEO: We need 25
1,Don't wait for the 'all clear' on chip sales to make a bet on Texas Instruments
1,The US earnings season has been 'pretty good' so far: Charles Schwab
1,Cramer Remix: Stick with this beverage stock for the long term
1,Cramer's lightning round: I'm sticking with this gold stock pick
1,Hasbro CEO says toymaker's turnaround is on track for 2019
1,Cramer: Investors betting against Hasbro and Twitter bolstered markets to record highs
1,Cramer Remix: Big banks have kicked off earnings season in a surprising fashion
1,Cramer's lightning round: This stock needs to find out its calling
1,Cramer: Overvalued stocks like Pinterest
1,Cramer's game plan: Overvalued IPOs can dim a positive earnings season
1,Cramer Remix: Waste Management is the stock to get into here
1,Cramer: Chevron's Anadarko merger won't be the only oil deal this year
1,Cramer: Netflix's content will be enough to hang with Disney
1,Cramer: Look to CSX earnings for your next stock play
1,Cramer Remix: This industry is signaling there's no rationale for more rate hikes
1,Cramer's lightning round: This stock could be ready to break out
1,Cramer: Charts show there's more upside in Alphabet
1,Cramer: Boeing
1,Cramer Remix: Memo to President Trump - the Fed's on your side
1,Cramer's lightning round: This one's always a bridesmaid
1,Cramer: These stocks could benefit from Tiger Woods' Masters win
1,Cramer: Investors must study up on the Amazon effect before buying any stock
1,Cramer Remix: Pinterest is interesting
1,Cramer's lightning round: I like PayPal more
1,Bristol-Myers CEO: We're 'one step closer to creating that great company' with Celgene
1,Cramer's Game Plan: Remember this market 'has no memory' this earnings season
1,Cramer Remix: Bed Bath & Beyond is not a lost cause
1,Macy's CEO responds to Jeff Bezos: We put our tax savings back into our employees
1,Bank stocks could rally on the 'slightest' good news in earnings reports
1,Cramer Remix: This millennial habit is helping to keep a lid on wage inflation
1,Cramer's lightning round: This stock is good — it's a great level to buy some more
1,Ollie's Bargain Outlet CEO: We'll open 950 stores — 'Brick and mortar isn't dead'
1,Kohl's CEO: Planet Fitness
1,Cramer: We don't need to like the bankers
1,Cramer Remix: Another pullback could push the market to keep rallying
1,Cramer's lightning round: I promised my kids I wouldn't
1,Charts show a double-digit rally could be in store for tech and oil stocks
1,Cramer: Zillow's home-flipping plan is too risky even with a new CEO
1,Investors may think the market is reaching a top
1,Cramer Remix: A trade deal could push this stock even higher
1,Cramer: Setbacks in Apple
1,Cramer: Investors should take analyst downgrades of GE
1,Cramer Remix: The catalyst for this bank stock should create tremendous value
1,Cramer: Tradeweb isn't cheap after its IPO
1,Burlington Stores could be the next retailer to rebound
1,Cramer's game plan: The March jobs number was enough to dim recession worries
1,Cramer Remix: Why the decline in cloud stocks and Lyft's move higher go hand in hand
1,Canopy can generate $1 billion in revenue this fiscal year
1,GrubHub CEO: We're willing to spend aggressively on the future to beat our competitors
1,Wells Fargo says the S&P 500 could test the 3
1,Cramer Remix: You can't ignore the rebound in these two food companies
1,Cramer: Dave & Busters has the keys to successful retail in 2019
